InstanteActual,VolumenDescargas,VolumenAlmacenamiento,VolumenVentas1,VolumenVentas2,VolumenFugas,ProxVolumenDescargas,ProxVolumenVentas1,ProxVolumenVentas2,VolumenAcumuladoDescargas,VolumenAcumuladoVentas1,VolumenAcumuladoVentas2,VolumenAcumuladoFugas,InstanteProxDispDescargas,InstanteProxDispVentas1,InstanteProxDispVentas2,RecargasTotalesDescargas,RecargasTotalesVentas1,RecargasTotalesVentas2,AlturaFuga,CaudalFuga
2024-07-06 14:40:37,6.0,10.0,0.0,3.0,0.0,8736.0,5420.0,2280.0,4479.0,4046.0,8959.0,7547.0,63.0,29.0,59.0,77.0,62.0,95.0,6859.0,40.0
2024-07-06 14:40:43,5.0,122.0,2.0,2.0,3.0,6661.0,6706.0,7068.0,4619.0,1338.0,618.0,8287.0,42.0,2.0,95.0,84.0,22.0,38.0,3488.0,30.0
2024-07-06 14:40:49,13.0,100.0,3.0,3.0,3.0,8741.0,6423.0,9511.0,2518.0,8794.0,9160.0,8859.0,70.0,24.0,52.0,29.0,1.0,56.0,697.0,90.0
2024-07-06 14:40:55,8.0,47.0,3.0,0.0,2.0,5993.0,6373.0,2819.0,1312.0,6941.0,1538.0,702.0,91.0,36.0,35.0,22.0,59.0,95.0,1713.0,93.0
2024-07-06 14:41:01,27.0,72.0,2.0,3.0,3.0,7516.0,3569.0,2952.0,3154.0,399.0,4207.0,7188.0,59.0,1.0,73.0,90.0,93.0,32.0,6616.0,10.0
2024-07-06 14:41:08,24.0,20.0,2.0,3.0,3.0,6740.0,5230.0,9600.0,3283.0,8846.0,3501.0,19.0,76.0,82.0,11.0,5.0,85.0,26.0,1586.0,73.0
2024-07-06 14:41:14,15.0,65.0,3.0,1.0,0.0,2876.0,657.0,1071.0,9738.0,6546.0,6307.0,7953.0,83.0,55.0,65.0,22.0,50.0,52.0,8867.0,94.0
2024-07-06 14:41:20,19.0,49.0,2.0,1.0,0.0,2055.0,4898.0,6989.0,3270.0,8306.0,1518.0,1374.0,44.0,68.0,37.0,41.0,77.0,16.0,3704.0,57.0
2024-07-06 14:41:26,12.0,7.0,0.0,0.0,2.0,7797.0,2863.0,4561.0,7996.0,4914.0,8093.0,1803.0,37.0,37.0,35.0,8.0,19.0,37.0,587.0,96.0
2024-07-06 14:41:32,18.0,39.0,1.0,3.0,0.0,6779.0,2587.0,1943.0,466.0,8951.0,7535.0,2983.0,12.0,40.0,20.0,51.0,41.0,24.0,2186.0,47.0
2024-07-06 14:41:39,20.0,21.0,3.0,3.0,2.0,4671.0,5426.0,2756.0,6500.0,2362.0,2643.0,9484.0,15.0,68.0,46.0,31.0,29.0,77.0,6847.0,69.0
2024-07-06 14:41:45,8.0,32.0,2.0,2.0,1.0,4864.0,6745.0,4128.0,6701.0,4204.0,1389.0,4942.0,42.0,82.0,7.0,24.0,68.0,9.0,750.0,53.0
2024-07-06 14:43:32,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-06 14:43:38,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-06 14:43:45,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-06 14:43:51,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-06 14:43:57,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-06 14:44:03,2.0,38.0,0.0,1.0,0.0,1783.0,4788.0,4117.0,4008.0,1550.0,5324.0,9195.0,57.0,11.0,90.0,66.0,10.0,93.0,553.0,65.0
2024-07-06 14:44:09,8.0,6.0,3.0,0.0,1.0,7097.0,8661.0,7103.0,4324.0,108.0,4936.0,2281.0,15.0,10.0,16.0,5.0,73.0,81.0,2720.0,91.0
2024-07-06 14:44:15,16.0,33.0,0.0,1.0,2.0,5217.0,846.0,1038.0,9543.0,338.0,5936.0,3321.0,19.0,96.0,47.0,88.0,59.0,87.0,5035.0,35.0
2024-07-06 14:44:21,13.0,41.0,2.0,0.0,0.0,3570.0,4303.0,7439.0,2914.0,5799.0,6766.0,1835.0,21.0,43.0,52.0,86.0,19.0,50.0,8410.0,23.0
2024-07-06 14:44:29,0.0,114.0,2.0,3.0,2.0,5652.0,5092.0,7316.0,6714.0,1420.0,8060.0,7450.0,68.0,41.0,47.0,96.0,87.0,1.0,8234.0,28.0
2024-07-06 14:44:35,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-06 14:44:42,22.0,81.0,1.0,2.0,1.0,7956.0,9818.0,5591.0,6900.0,196.0,4120.0,2704.0,99.0,29.0,44.0,75.0,70.0,16.0,4599.0,80.0
2024-07-06 14:44:49,27.0,21.0,1.0,3.0,0.0,8489.0,9728.0,7120.0,4902.0,312.0,9616.0,3347.0,46.0,51.0,72.0,11.0,23.0,36.0,2605.0,7.0
2024-07-06 14:44:55,14.0,91.0,1.0,1.0,0.0,7412.0,191.0,8231.0,4174.0,2463.0,4877.0,324.0,84.0,33.0,50.0,27.0,99.0,29.0,9609.0,44.0
2024-07-06 14:45:01,21.0,58.0,2.0,0.0,0.0,9961.0,5651.0,1018.0,5977.0,9946.0,8661.0,1478.0,28.0,63.0,35.0,6.0,8.0,68.0,5679.0,19.0
2024-07-06 14:45:07,21.0,61.0,0.0,3.0,3.0,1102.0,4428.0,7183.0,3917.0,7136.0,7802.0,4489.0,78.0,25.0,89.0,22.0,95.0,5.0,2319.0,91.0
2024-07-06 14:45:13,29.0,46.0,3.0,2.0,1.0,9416.0,7759.0,1938.0,8550.0,5183.0,2186.0,1096.0,85.0,24.0,22.0,63.0,81.0,12.0,3251.0,2.0
2024-07-06 14:45:19,11.0,32.0,1.0,3.0,0.0,2504.0,9855.0,7711.0,3881.0,1610.0,9904.0,2551.0,16.0,61.0,64.0,5.0,22.0,13.0,4943.0,36.0
2024-07-06 14:45:25,29.0,73.0,3.0,1.0,3.0,3476.0,7461.0,1563.0,214.0,6383.0,6832.0,9722.0,11.0,91.0,71.0,42.0,33.0,53.0,8030.0,80.0
2024-07-06 14:45:31,8.0,60.0,1.0,1.0,3.0,2437.0,3948.0,5120.0,5424.0,3894.0,2775.0,7903.0,89.0,86.0,45.0,43.0,57.0,32.0,3261.0,78.0
2024-07-06 14:45:37,19.0,95.0,2.0,1.0,2.0,2304.0,7656.0,9663.0,3637.0,9898.0,1734.0,8656.0,8.0,12.0,13.0,80.0,24.0,4.0,4613.0,73.0
2024-07-06 14:45:43,26.0,47.0,3.0,3.0,3.0,4417.0,530.0,3890.0,2606.0,4896.0,2012.0,5895.0,38.0,16.0,21.0,84.0,27.0,78.0,4460.0,72.0
2024-07-06 14:45:49,29.0,73.0,1.0,1.0,2.0,7127.0,3652.0,59.0,9577.0,4670.0,8151.0,7224.0,84.0,20.0,15.0,19.0,77.0,95.0,6895.0,64.0
2024-07-06 14:45:57,29.0,61.0,1.0,1.0,1.0,5158.0,3185.0,2399.0,5421.0,3114.0,260.0,5056.0,72.0,53.0,53.0,75.0,81.0,55.0,6162.0,48.0
2024-07-06 14:46:03,0.0,27.0,0.0,0.0,0.0,8347.0,6813.0,6584.0,257.0,5860.0,1557.0,2600.0,36.0,13.0,33.0,75.0,10.0,62.0,3266.0,6.0
2024-07-06 14:46:09,30.0,124.0,0.0,2.0,0.0,3006.0,5881.0,6043.0,2272.0,1355.0,3638.0,1975.0,20.0,75.0,86.0,97.0,5.0,37.0,2595.0,83.0
2024-07-06 14:46:15,13.0,113.0,1.0,0.0,0.0,3572.0,3076.0,7430.0,9319.0,8969.0,2988.0,1629.0,52.0,32.0,58.0,7.0,81.0,62.0,3216.0,9.0
2024-07-06 14:46:21,6.0,76.0,3.0,0.0,1.0,2146.0,4362.0,9757.0,9942.0,9596.0,2903.0,8381.0,81.0,94.0,88.0,4.0,55.0,87.0,1983.0,17.0
2024-07-06 14:46:27,26.0,53.0,2.0,3.0,0.0,2304.0,7683.0,7474.0,5113.0,2411.0,5544.0,5708.0,59.0,5.0,72.0,92.0,72.0,15.0,5229.0,13.0
2024-07-06 14:46:33,30.0,51.0,1.0,3.0,1.0,2429.0,9627.0,6991.0,2286.0,5460.0,3456.0,4992.0,1.0,39.0,11.0,84.0,70.0,13.0,2670.0,8.0
2024-07-06 14:46:39,28.0,110.0,2.0,3.0,3.0,6022.0,7013.0,5295.0,4851.0,4183.0,5698.0,7857.0,0.0,56.0,89.0,1.0,99.0,10.0,6674.0,95.0
2024-07-06 14:46:45,28.0,21.0,0.0,2.0,3.0,1293.0,417.0,4101.0,365.0,8248.0,774.0,2332.0,88.0,65.0,58.0,2.0,10.0,19.0,6310.0,37.0
2024-07-06 14:46:52,13.0,61.0,2.0,3.0,2.0,2004.0,1167.0,757.0,8122.0,3046.0,9331.0,6703.0,20.0,27.0,64.0,51.0,5.0,29.0,7842.0,16.0
2024-07-06 14:47:07,26.0,92.0,2.0,1.0,0.0,8534.0,6791.0,3357.0,119.0,545.0,1793.0,6612.0,79.0,69.0,18.0,30.0,98.0,49.0,3657.0,90.0
2024-07-06 14:47:13,7.0,120.0,2.0,3.0,3.0,9538.0,7882.0,9453.0,8318.0,5123.0,7003.0,5980.0,8.0,73.0,37.0,80.0,99.0,93.0,8249.0,43.0
2024-07-06 14:47:19,30.0,27.0,3.0,2.0,3.0,5220.0,1999.0,4790.0,242.0,2311.0,6836.0,5262.0,60.0,69.0,14.0,78.0,66.0,57.0,9899.0,50.0
2024-07-06 14:47:27,6.0,17.0,0.0,2.0,2.0,2090.0,4719.0,4302.0,8134.0,8275.0,5992.0,3432.0,94.0,69.0,43.0,47.0,27.0,95.0,6964.0,93.0
2024-07-06 14:47:47,1.0,91.0,1.0,0.0,3.0,3193.0,903.0,2536.0,4263.0,435.0,4515.0,7119.0,21.0,93.0,52.0,44.0,15.0,76.0,2623.0,80.0
2024-07-06 14:47:53,12.0,120.0,1.0,3.0,0.0,4781.0,7332.0,3641.0,9281.0,7501.0,7247.0,6223.0,15.0,61.0,61.0,32.0,26.0,40.0,1562.0,64.0
2024-07-06 14:48:03,2.0,82.0,1.0,3.0,2.0,7710.0,600.0,7136.0,9578.0,7238.0,8893.0,6115.0,15.0,72.0,47.0,43.0,51.0,39.0,7995.0,26.0
2024-07-06 14:48:13,1.0,32.0,3.0,0.0,2.0,7225.0,8167.0,7137.0,7748.0,3796.0,4870.0,3536.0,13.0,42.0,41.0,78.0,3.0,81.0,8362.0,19.0
2024-07-06 14:48:20,21.0,56.0,3.0,2.0,2.0,9781.0,4069.0,3233.0,5071.0,3381.0,8586.0,6062.0,0.0,19.0,41.0,79.0,9.0,85.0,379.0,82.0
2024-07-06 14:48:32,30.0,47.0,3.0,0.0,1.0,4871.0,9413.0,2982.0,5877.0,1685.0,2350.0,6558.0,70.0,54.0,9.0,5.0,10.0,74.0,7791.0,58.0
2024-07-06 14:49:17,9.0,49.0,1.0,1.0,3.0,4561.0,9355.0,114.0,8019.0,7207.0,5427.0,5258.0,66.0,1.0,73.0,1.0,83.0,12.0,8076.0,88.0
2024-07-06 14:49:23,2.0,63.0,0.0,3.0,2.0,6731.0,7895.0,1899.0,4323.0,6426.0,1197.0,109.0,67.0,16.0,90.0,29.0,69.0,78.0,3809.0,1.0
2024-07-06 14:49:43,7.0,117.0,2.0,1.0,0.0,9562.0,4541.0,4606.0,2772.0,776.0,7473.0,603.0,96.0,31.0,54.0,50.0,69.0,57.0,9851.0,62.0
2024-07-06 14:49:50,10.0,10.0,3.0,3.0,3.0,4121.0,9497.0,7910.0,6701.0,4943.0,1585.0,9753.0,53.0,81.0,63.0,21.0,20.0,11.0,2610.0,67.0
2024-07-06 14:50:12,14.0,92.0,1.0,1.0,3.0,2236.0,8708.0,7252.0,1217.0,8914.0,6833.0,8039.0,34.0,60.0,86.0,67.0,21.0,49.0,7081.0,79.0
2024-07-06 14:50:25,29.0,8.0,3.0,2.0,2.0,8734.0,3230.0,1052.0,3365.0,6348.0,7939.0,8775.0,23.0,9.0,83.0,5.0,42.0,58.0,4426.0,25.0
2024-07-06 14:50:31,13.0,80.0,1.0,1.0,3.0,5875.0,2410.0,6965.0,8325.0,2765.0,9613.0,3012.0,69.0,75.0,7.0,83.0,46.0,47.0,4926.0,64.0
2024-07-06 14:51:06,18.0,71.0,2.0,0.0,2.0,6916.0,4087.0,6128.0,9329.0,71.0,6684.0,3993.0,83.0,88.0,12.0,6.0,1.0,60.0,5.0,8.0
2024-07-06 14:51:21,20.0,44.0,2.0,2.0,2.0,9958.0,6162.0,1704.0,3954.0,204.0,416.0,1118.0,44.0,20.0,95.0,23.0,95.0,86.0,3978.0,6.0
2024-07-06 14:51:27,23.0,69.0,3.0,1.0,3.0,2874.0,2532.0,9401.0,9180.0,7591.0,7332.0,7191.0,5.0,39.0,11.0,43.0,56.0,23.0,4289.0,24.0
2024-07-06 14:51:33,3.0,55.0,3.0,2.0,3.0,1786.0,9546.0,2258.0,1828.0,5219.0,6719.0,7016.0,57.0,99.0,93.0,32.0,60.0,75.0,3220.0,31.0
2024-07-06 14:51:40,23.0,43.0,1.0,1.0,1.0,4353.0,7962.0,1000.0,9430.0,1069.0,4687.0,3106.0,47.0,42.0,51.0,32.0,90.0,53.0,5015.0,44.0
2024-07-06 14:51:58,7.0,9.0,2.0,0.0,2.0,3987.0,9975.0,7762.0,655.0,7348.0,8877.0,4874.0,14.0,21.0,7.0,98.0,24.0,91.0,4413.0,64.0
2024-07-06 14:52:09,23.0,9.0,2.0,2.0,0.0,204.0,2707.0,5057.0,8196.0,3209.0,2715.0,9869.0,19.0,39.0,63.0,27.0,88.0,82.0,9502.0,42.0
2024-07-06 14:52:15,21.0,113.0,1.0,3.0,0.0,5133.0,2689.0,9848.0,3994.0,6250.0,9876.0,9668.0,61.0,70.0,24.0,78.0,63.0,1.0,4670.0,58.0
2024-07-06 14:52:22,6.0,101.0,2.0,2.0,0.0,3164.0,3687.0,2331.0,3945.0,7183.0,2804.0,1352.0,89.0,85.0,63.0,11.0,6.0,79.0,5946.0,51.0
2024-07-06 14:52:28,16.0,5.0,0.0,1.0,2.0,3620.0,7132.0,9111.0,1231.0,7979.0,6268.0,6306.0,53.0,87.0,14.0,11.0,92.0,78.0,3225.0,5.0
2024-07-06 14:52:44,6.0,22.0,1.0,2.0,3.0,3850.0,6016.0,3845.0,2194.0,5323.0,5668.0,9072.0,18.0,44.0,49.0,1.0,26.0,25.0,1429.0,79.0
2024-07-06 14:52:52,9.0,123.0,1.0,1.0,1.0,4622.0,1108.0,568.0,3014.0,2420.0,7093.0,986.0,81.0,53.0,40.0,35.0,56.0,3.0,6472.0,65.0
2024-07-06 14:52:58,12.0,21.0,1.0,3.0,1.0,4984.0,6525.0,5495.0,8034.0,9394.0,4529.0,7552.0,85.0,6.0,13.0,51.0,61.0,77.0,6074.0,93.0
2024-07-06 14:53:05,28.0,106.0,1.0,2.0,2.0,3915.0,556.0,7449.0,5787.0,8395.0,2326.0,142.0,20.0,5.0,78.0,28.0,44.0,70.0,9901.0,89.0
2024-07-06 14:53:20,28.0,100.0,1.0,1.0,0.0,8869.0,9637.0,8771.0,8399.0,2633.0,4097.0,6052.0,14.0,1.0,63.0,54.0,47.0,72.0,7746.0,47.0
2024-07-06 14:53:28,3.0,60.0,0.0,0.0,3.0,1965.0,4177.0,8720.0,3292.0,1786.0,5258.0,209.0,87.0,18.0,49.0,96.0,50.0,61.0,4300.0,41.0
2024-07-06 14:53:50,21.0,27.0,3.0,2.0,2.0,9865.0,167.0,5977.0,3894.0,2594.0,1461.0,3152.0,37.0,58.0,6.0,0.0,44.0,67.0,7174.0,37.0
2024-07-06 14:54:00,1.0,78.0,1.0,3.0,0.0,1868.0,2521.0,1983.0,5224.0,8398.0,5434.0,3702.0,99.0,56.0,78.0,3.0,34.0,63.0,9379.0,12.0
2024-07-06 14:54:14,23.0,21.0,1.0,2.0,3.0,8039.0,8058.0,824.0,2156.0,723.0,3188.0,1279.0,98.0,2.0,26.0,80.0,99.0,6.0,9885.0,9.0
2024-07-06 14:54:20,29.0,1.0,1.0,2.0,2.0,2680.0,7000.0,6390.0,9232.0,8149.0,2457.0,8657.0,36.0,32.0,22.0,1.0,72.0,14.0,8941.0,44.0
2024-07-06 14:54:26,23.0,42.0,0.0,0.0,2.0,2927.0,8860.0,6909.0,9648.0,1031.0,9100.0,6048.0,5.0,39.0,12.0,48.0,71.0,52.0,3174.0,34.0
2024-07-06 14:54:40,28.0,63.0,0.0,3.0,0.0,7814.0,3700.0,4591.0,4565.0,1428.0,6332.0,2150.0,75.0,81.0,40.0,58.0,75.0,6.0,5558.0,15.0
2024-07-06 14:54:52,21.0,9.0,1.0,0.0,3.0,7368.0,1940.0,3634.0,9639.0,9218.0,5072.0,5139.0,71.0,25.0,91.0,94.0,22.0,24.0,7445.0,46.0
2024-07-06 14:55:04,9.0,91.0,3.0,0.0,0.0,9802.0,1418.0,5617.0,8539.0,2265.0,1468.0,383.0,47.0,78.0,7.0,62.0,77.0,7.0,6756.0,68.0
2024-07-06 14:55:17,29.0,61.0,0.0,1.0,2.0,4031.0,703.0,8072.0,5059.0,6528.0,6647.0,3843.0,78.0,71.0,17.0,40.0,51.0,76.0,9962.0,3.0
2024-07-06 14:55:23,22.0,16.0,0.0,3.0,0.0,7132.0,3544.0,1310.0,340.0,1485.0,165.0,6791.0,37.0,14.0,34.0,76.0,25.0,20.0,5292.0,34.0
2024-07-06 14:55:30,10.0,91.0,2.0,1.0,3.0,3755.0,7649.0,7857.0,1408.0,2.0,4546.0,1308.0,54.0,19.0,25.0,53.0,57.0,82.0,280.0,18.0
2024-07-06 14:55:42,16.0,24.0,3.0,1.0,1.0,6553.0,9861.0,6299.0,6052.0,3660.0,9917.0,4855.0,19.0,19.0,93.0,7.0,78.0,39.0,928.0,74.0
2024-07-06 14:55:48,7.0,16.0,2.0,1.0,2.0,3475.0,6528.0,6121.0,672.0,2786.0,6899.0,7083.0,92.0,69.0,99.0,85.0,3.0,15.0,5141.0,25.0
2024-07-06 14:55:54,8.0,104.0,0.0,3.0,0.0,8490.0,9522.0,9800.0,8621.0,6061.0,5936.0,1657.0,56.0,99.0,40.0,35.0,14.0,46.0,6512.0,33.0
2024-07-06 14:56:09,1.0,86.0,0.0,0.0,1.0,5905.0,1083.0,227.0,4818.0,2201.0,3514.0,6722.0,41.0,54.0,75.0,69.0,64.0,55.0,4875.0,36.0
2024-07-06 14:56:16,32.0,65.0,1.0,3.0,2.0,507.0,247.0,5382.0,5699.0,7466.0,730.0,942.0,66.0,99.0,26.0,53.0,59.0,49.0,5366.0,9.0
2024-07-06 14:56:34,20.0,35.0,2.0,1.0,1.0,6271.0,8892.0,8119.0,1164.0,1822.0,9180.0,8614.0,55.0,45.0,34.0,31.0,73.0,53.0,3462.0,48.0
2024-07-06 14:56:47,20.0,56.0,1.0,3.0,1.0,4491.0,9421.0,3421.0,5272.0,455.0,2971.0,1697.0,77.0,0.0,76.0,80.0,98.0,21.0,4619.0,23.0
2024-07-06 14:56:53,8.0,2.0,1.0,2.0,0.0,2752.0,9921.0,4228.0,9594.0,2670.0,7224.0,6330.0,1.0,52.0,85.0,30.0,30.0,76.0,6671.0,83.0
2024-07-06 14:57:13,11.0,38.0,1.0,1.0,2.0,8132.0,7481.0,2475.0,9927.0,8534.0,4381.0,9028.0,71.0,57.0,9.0,28.0,94.0,3.0,4073.0,76.0
2024-07-06 14:57:21,32.0,47.0,2.0,1.0,0.0,6736.0,8019.0,5747.0,1460.0,736.0,7060.0,9544.0,64.0,4.0,79.0,15.0,70.0,43.0,4971.0,71.0
2024-07-06 14:57:30,30.0,14.0,2.0,0.0,1.0,3416.0,2425.0,5559.0,8968.0,4248.0,4215.0,849.0,91.0,16.0,49.0,64.0,20.0,28.0,5264.0,87.0
2024-07-06 14:57:36,4.0,70.0,1.0,1.0,3.0,9349.0,8204.0,1681.0,4686.0,1432.0,5795.0,8082.0,35.0,34.0,66.0,81.0,80.0,53.0,5663.0,49.0
2024-07-06 14:57:52,17.0,54.0,2.0,1.0,0.0,3610.0,360.0,9942.0,4662.0,7262.0,804.0,7365.0,3.0,75.0,57.0,26.0,92.0,91.0,7366.0,5.0
2024-07-06 14:57:58,12.0,114.0,3.0,2.0,2.0,9762.0,188.0,944.0,1898.0,26.0,3806.0,5979.0,76.0,30.0,66.0,65.0,24.0,95.0,2964.0,93.0
2024-07-06 14:58:09,0.0,79.0,0.0,3.0,3.0,438.0,6390.0,6285.0,6762.0,6214.0,8165.0,2420.0,4.0,2.0,17.0,87.0,72.0,86.0,4497.0,75.0
2024-07-06 14:58:15,28.0,116.0,1.0,2.0,3.0,2264.0,2033.0,6595.0,1989.0,8365.0,4932.0,9514.0,84.0,99.0,16.0,11.0,84.0,99.0,9206.0,72.0
2024-07-06 14:58:34,18.0,23.0,0.0,1.0,0.0,1026.0,3457.0,5777.0,3557.0,7331.0,6970.0,5690.0,15.0,45.0,92.0,55.0,69.0,8.0,3955.0,51.0
2024-07-06 14:58:47,10.0,32.0,0.0,1.0,2.0,4545.0,4555.0,7902.0,354.0,8870.0,1071.0,6041.0,1.0,5.0,75.0,14.0,69.0,82.0,7992.0,41.0
2024-07-06 14:58:53,6.0,64.0,1.0,2.0,3.0,1001.0,4985.0,5927.0,1967.0,9030.0,9123.0,4302.0,84.0,55.0,46.0,51.0,23.0,0.0,6786.0,50.0
2024-07-06 14:59:07,5.0,25.0,2.0,3.0,3.0,7197.0,346.0,2552.0,5746.0,8318.0,9164.0,4921.0,94.0,5.0,59.0,75.0,92.0,28.0,337.0,74.0
2024-07-06 14:59:22,28.0,75.0,3.0,1.0,0.0,4290.0,2990.0,7318.0,7374.0,4807.0,4431.0,7471.0,19.0,15.0,26.0,3.0,71.0,76.0,2214.0,88.0
2024-07-06 14:59:43,19.0,66.0,0.0,3.0,0.0,4683.0,7899.0,1182.0,2270.0,8392.0,2341.0,5853.0,59.0,61.0,44.0,33.0,36.0,84.0,3984.0,68.0
2024-07-06 14:59:49,5.0,10.0,3.0,1.0,3.0,9731.0,1639.0,8951.0,3834.0,3547.0,6892.0,7271.0,84.0,44.0,35.0,46.0,65.0,63.0,7041.0,66.0
2024-07-06 15:00:01,13.0,102.0,1.0,0.0,1.0,7017.0,7173.0,8398.0,9819.0,5278.0,4405.0,5699.0,1.0,34.0,66.0,20.0,2.0,50.0,8256.0,73.0
2024-07-06 15:00:08,25.0,115.0,1.0,0.0,3.0,6348.0,9911.0,8675.0,7052.0,4509.0,7374.0,4028.0,19.0,34.0,30.0,89.0,49.0,64.0,3021.0,36.0
2024-07-06 15:00:14,1.0,82.0,0.0,0.0,1.0,6476.0,3686.0,7860.0,241.0,2930.0,7574.0,1920.0,4.0,93.0,83.0,14.0,10.0,24.0,1331.0,72.0
2024-07-06 15:00:33,27.0,14.0,2.0,1.0,3.0,4854.0,7008.0,4475.0,5129.0,7075.0,5882.0,5561.0,84.0,12.0,50.0,38.0,52.0,52.0,9174.0,39.0
2024-07-06 15:00:45,24.0,58.0,2.0,0.0,1.0,5531.0,2079.0,6130.0,9455.0,9952.0,5350.0,4854.0,34.0,3.0,65.0,30.0,94.0,63.0,3441.0,41.0
2024-07-06 15:01:15,26.0,14.0,3.0,1.0,1.0,7099.0,199.0,8054.0,6068.0,682.0,6492.0,4691.0,42.0,65.0,21.0,52.0,62.0,2.0,4231.0,44.0
2024-07-06 15:01:33,7.0,97.0,0.0,1.0,2.0,6947.0,84.0,6877.0,1256.0,921.0,5374.0,7860.0,81.0,16.0,8.0,72.0,53.0,19.0,8500.0,61.0
2024-07-06 15:01:44,22.0,20.0,3.0,1.0,2.0,6164.0,7126.0,8516.0,6419.0,8167.0,5496.0,783.0,10.0,92.0,62.0,52.0,4.0,44.0,6967.0,93.0
2024-07-06 15:01:51,21.0,43.0,1.0,1.0,1.0,224.0,7268.0,1642.0,6173.0,430.0,708.0,3465.0,28.0,75.0,3.0,51.0,97.0,34.0,9090.0,73.0
2024-07-06 15:02:11,8.0,44.0,2.0,3.0,3.0,563.0,166.0,4072.0,5774.0,7739.0,5794.0,3564.0,38.0,85.0,77.0,85.0,49.0,39.0,8332.0,68.0
2024-07-06 15:02:27,31.0,0.0,0.0,0.0,3.0,4597.0,1178.0,1939.0,3859.0,5463.0,7218.0,6325.0,97.0,1.0,83.0,53.0,86.0,10.0,4173.0,76.0
2024-07-06 15:02:35,25.0,16.0,1.0,0.0,1.0,4327.0,6415.0,8377.0,4477.0,2038.0,7610.0,7716.0,95.0,60.0,82.0,51.0,96.0,76.0,8912.0,93.0
2024-07-06 15:02:49,22.0,51.0,0.0,2.0,1.0,8902.0,9800.0,4396.0,3535.0,4275.0,1030.0,7493.0,27.0,48.0,17.0,10.0,55.0,20.0,5477.0,93.0
2024-07-06 15:02:55,29.0,20.0,1.0,2.0,0.0,5290.0,7448.0,2912.0,2840.0,6050.0,2767.0,4067.0,11.0,71.0,18.0,26.0,14.0,87.0,6898.0,90.0
2024-07-06 15:03:01,26.0,45.0,2.0,0.0,1.0,9006.0,1988.0,2195.0,4231.0,3931.0,7024.0,4714.0,75.0,19.0,86.0,39.0,41.0,39.0,5812.0,65.0
2024-07-06 15:03:15,30.0,116.0,3.0,0.0,1.0,29.0,1531.0,31.0,1442.0,8617.0,5124.0,9442.0,34.0,7.0,43.0,28.0,44.0,64.0,2952.0,8.0
2024-07-06 15:03:35,23.0,22.0,2.0,0.0,1.0,2437.0,8518.0,4834.0,9333.0,1547.0,2841.0,6030.0,43.0,53.0,68.0,17.0,0.0,18.0,1184.0,71.0
2024-07-06 15:03:45,26.0,15.0,3.0,3.0,2.0,1240.0,9230.0,4281.0,5271.0,2405.0,8594.0,2886.0,25.0,84.0,77.0,97.0,10.0,86.0,2079.0,22.0
2024-07-06 15:03:51,17.0,87.0,1.0,1.0,1.0,2481.0,4840.0,7238.0,435.0,5124.0,6609.0,4533.0,22.0,52.0,46.0,91.0,50.0,78.0,6106.0,87.0
2024-07-06 15:04:06,16.0,84.0,0.0,1.0,1.0,479.0,9613.0,5696.0,7239.0,3411.0,1754.0,3124.0,47.0,15.0,77.0,82.0,15.0,32.0,5615.0,77.0
2024-07-06 15:04:12,14.0,61.0,2.0,1.0,2.0,1014.0,745.0,5931.0,4443.0,1861.0,4561.0,8534.0,48.0,4.0,70.0,8.0,19.0,14.0,7141.0,88.0
2024-07-06 15:04:37,20.0,64.0,3.0,3.0,3.0,9916.0,2499.0,7449.0,2154.0,1967.0,6841.0,1894.0,14.0,75.0,37.0,21.0,83.0,44.0,9367.0,2.0
2024-07-06 15:04:47,23.0,108.0,3.0,0.0,0.0,9888.0,3238.0,6222.0,1862.0,92.0,1568.0,8335.0,91.0,63.0,45.0,67.0,10.0,77.0,9680.0,67.0
2024-07-06 15:04:57,0.0,18.0,2.0,2.0,1.0,6684.0,1293.0,8212.0,3329.0,4051.0,9973.0,2659.0,65.0,28.0,6.0,8.0,72.0,24.0,6649.0,3.0
2024-07-06 15:05:04,27.0,30.0,0.0,1.0,0.0,3276.0,7256.0,692.0,3213.0,762.0,5840.0,8270.0,16.0,69.0,11.0,93.0,4.0,55.0,3903.0,56.0
